segment_id,forecast_as_of,day,date,survival_probability,failure_probability_by_day
SEG-055,2025-11-21,21,2025-12-12,0.99244509,0.00755491
SEG-055,2025-11-21,22,2025-12-13,0.99208542,0.00791458
SEG-055,2025-11-21,23,2025-12-14,0.99172577,0.00827423
SEG-055,2025-11-21,24,2025-12-15,0.99136612,0.00863388
SEG-055,2025-11-21,25,2025-12-16,0.99100648,0.00899352
SEG-055,2025-11-21,26,2025-12-17,0.99064685,0.00935315
SEG-055,2025-11-21,27,2025-12-18,0.99028723,0.00971277
SEG-055,2025-11-21,28,2025-12-19,0.98992763,0.01007237
SEG-055,2025-11-21,29,2025-12-20,0.98956803,0.01043197
SEG-055,2025-11-21,30,2025-12-21,0.98920845,0.01079155
SEG-056,2025-11-21,1,2025-11-22,0.99980301,0.00019699
SEG-056,2025-11-21,2,2025-11-23,0.99960599,0.00039401
SEG-056,2025-11-21,3,2025-11-24,0.99940894,0.00059106
SEG-056,2025-11-21,4,2025-11-25,0.99921187,0.00078813
SEG-056,2025-11-21,5,2025-11-26,0.99901476,0.00098524
SEG-056,2025-11-21,6,2025-11-27,0.99881762,0.00118238
SEG-056,2025-11-21,7,2025-11-28,0.99862046,0.00137954
SEG-056,2025-11-21,8,2025-11-29,0.99842327,0.00157673
SEG-056,2025-11-21,9,2025-11-30,0.99822605,0.00177395
SEG-056,2025-11-21,10,2025-12-01,0.9980288,0.0019712
SEG-056,2025-11-21,11,2025-12-02,0.99783152,0.00216848
SEG-056,2025-11-21,12,2025-12-03,0.99763421,0.00236579
SEG-056,2025-11-21,13,2025-12-04,0.99743688,0.00256312
SEG-056,2025-11-21,14,2025-12-05,0.99723952,0.00276048
SEG-056,2025-11-21,15,2025-12-06,0.99704213,0.00295787
SEG-056,2025-11-21,16,2025-12-07,0.99684471,0.00315529
SEG-056,2025-11-21,17,2025-12-08,0.99664727,0.00335273
SEG-056,2025-11-21,18,2025-12-09,0.99644979,0.00355021
SEG-056,2025-11-21,19,2025-12-10,0.99625229,0.00374771
SEG-056,2025-11-21,20,2025-12-11,0.99605476,0.00394524
SEG-056,2025-11-21,21,2025-12-12,0.99585721,0.00414279
SEG-056,2025-11-21,22,2025-12-13,0.99565963,0.00434037
SEG-056,2025-11-21,23,2025-12-14,0.99546202,0.00453798
SEG-056,2025-11-21,24,2025-12-15,0.99526438,0.00473562
SEG-056,2025-11-21,25,2025-12-16,0.99506672,0.00493328
SEG-056,2025-11-21,26,2025-12-17,0.99486903,0.00513097
SEG-056,2025-11-21,27,2025-12-18,0.99467131,0.00532869
SEG-056,2025-11-21,28,2025-12-19,0.99447357,0.00552643
SEG-056,2025-11-21,29,2025-12-20,0.9942758,0.0057242
SEG-056,2025-11-21,30,2025-12-21,0.994078,0.005922
SEG-057,2025-11-21,1,2025-11-22,0.99986067,0.00013933
SEG-057,2025-11-21,2,2025-11-23,0.99972131,0.00027869
SEG-057,2025-11-21,3,2025-11-24,0.99958192,0.00041808
SEG-057,2025-11-21,4,2025-11-25,0.99944251,0.00055749
SEG-057,2025-11-21,5,2025-11-26,0.99930306,0.00069694
SEG-057,2025-11-21,6,2025-11-27,0.99916359,0.00083641
SEG-057,2025-11-21,7,2025-11-28,0.99902409,0.00097591
SEG-057,2025-11-21,8,2025-11-29,0.99888456,0.00111544
SEG-057,2025-11-21,9,2025-11-30,0.998745,0.001255
SEG-057,2025-11-21,10,2025-12-01,0.99860542,0.00139458
SEG-057,2025-11-21,11,2025-12-02,0.9984658,0.0015342
SEG-057,2025-11-21,12,2025-12-03,0.99832616,0.00167384
SEG-057,2025-11-21,13,2025-12-04,0.99818649,0.00181351
SEG-057,2025-11-21,14,2025-12-05,0.99804679,0.00195321
SEG-057,2025-11-21,15,2025-12-06,0.99790706,0.00209294
SEG-057,2025-11-21,16,2025-12-07,0.99776731,0.00223269
SEG-057,2025-11-21,17,2025-12-08,0.99762753,0.00237247
SEG-057,2025-11-21,18,2025-12-09,0.99748772,0.00251228
SEG-057,2025-11-21,19,2025-12-10,0.99734788,0.00265212
SEG-057,2025-11-21,20,2025-12-11,0.99720802,0.00279198
SEG-057,2025-11-21,21,2025-12-12,0.99706813,0.00293187
SEG-057,2025-11-21,22,2025-12-13,0.99692821,0.00307179
SEG-057,2025-11-21,23,2025-12-14,0.99678826,0.00321174
SEG-057,2025-11-21,24,2025-12-15,0.99664829,0.00335171
SEG-057,2025-11-21,25,2025-12-16,0.99650829,0.00349171
SEG-057,2025-11-21,26,2025-12-17,0.99636826,0.00363174
SEG-057,2025-11-21,27,2025-12-18,0.99622821,0.00377179
SEG-057,2025-11-21,28,2025-12-19,0.99608813,0.00391187
SEG-057,2025-11-21,29,2025-12-20,0.99594802,0.00405198
SEG-057,2025-11-21,30,2025-12-21,0.99580788,0.00419212
SEG-058,2025-11-21,1,2025-11-22,0.9998515,0.0001485
SEG-058,2025-11-21,2,2025-11-23,0.99970296,0.00029704
SEG-058,2025-11-21,3,2025-11-24,0.9995544,0.0004456
SEG-058,2025-11-21,4,2025-11-25,0.99940581,0.00059419
SEG-058,2025-11-21,5,2025-11-26,0.99925719,0.00074281
SEG-058,2025-11-21,6,2025-11-27,0.99910854,0.00089146
SEG-058,2025-11-21,7,2025-11-28,0.99895986,0.00104014
SEG-058,2025-11-21,8,2025-11-29,0.99881115,0.00118885
SEG-058,2025-11-21,9,2025-11-30,0.99866241,0.00133759
SEG-058,2025-11-21,10,2025-12-01,0.99851365,0.00148635
SEG-058,2025-11-21,11,2025-12-02,0.99836485,0.00163515
SEG-058,2025-11-21,12,2025-12-03,0.99821603,0.00178397
SEG-058,2025-11-21,13,2025-12-04,0.99806718,0.00193282
SEG-058,2025-11-21,14,2025-12-05,0.9979183,0.0020817
SEG-058,2025-11-21,15,2025-12-06,0.9977694,0.0022306
SEG-058,2025-11-21,16,2025-12-07,0.99762046,0.00237954
SEG-058,2025-11-21,17,2025-12-08,0.9974715,0.0025285
SEG-058,2025-11-21,18,2025-12-09,0.9973225,0.0026775
SEG-058,2025-11-21,19,2025-12-10,0.99717348,0.00282652
SEG-058,2025-11-21,20,2025-12-11,0.99702444,0.00297556
SEG-058,2025-11-21,21,2025-12-12,0.99687536,0.00312464
SEG-058,2025-11-21,22,2025-12-13,0.99672626,0.00327374
SEG-058,2025-11-21,23,2025-12-14,0.99657713,0.00342287
SEG-058,2025-11-21,24,2025-12-15,0.99642797,0.00357203
SEG-058,2025-11-21,25,2025-12-16,0.99627878,0.00372122
SEG-058,2025-11-21,26,2025-12-17,0.99612957,0.00387043
SEG-058,2025-11-21,27,2025-12-18,0.99598033,0.00401967
SEG-058,2025-11-21,28,2025-12-19,0.99583106,0.00416894
SEG-058,2025-11-21,29,2025-12-20,0.99568176,0.00431824
SEG-058,2025-11-21,30,2025-12-21,0.99553244,0.00446756
SEG-059,2025-11-21,1,2025-11-22,0.9999581,4.19e-05
SEG-059,2025-11-21,2,2025-11-23,0.99991618,8.382e-05
SEG-059,2025-11-21,3,2025-11-24,0.99987425,0.00012575
SEG-059,2025-11-21,4,2025-11-25,0.99983231,0.00016769
SEG-059,2025-11-21,5,2025-11-26,0.99979035,0.00020965
SEG-059,2025-11-21,6,2025-11-27,0.99974838,0.00025162
SEG-059,2025-11-21,7,2025-11-28,0.9997064,0.0002936
SEG-059,2025-11-21,8,2025-11-29,0.99966441,0.00033559
SEG-059,2025-11-21,9,2025-11-30,0.9996224,0.0003776
SEG-059,2025-11-21,10,2025-12-01,0.99958038,0.00041962
SEG-059,2025-11-21,11,2025-12-02,0.99953835,0.00046165
SEG-059,2025-11-21,12,2025-12-03,0.99949631,0.00050369
SEG-059,2025-11-21,13,2025-12-04,0.99945425,0.00054575
SEG-059,2025-11-21,14,2025-12-05,0.99941218,0.00058782
SEG-059,2025-11-21,15,2025-12-06,0.9993701,0.0006299
SEG-059,2025-11-21,16,2025-12-07,0.99932801,0.00067199
SEG-059,2025-11-21,17,2025-12-08,0.9992859,0.0007141
SEG-059,2025-11-21,18,2025-12-09,0.99924378,0.00075622
SEG-059,2025-11-21,19,2025-12-10,0.99920165,0.00079835
SEG-059,2025-11-21,20,2025-12-11,0.99915951,0.00084049
SEG-059,2025-11-21,21,2025-12-12,0.99911735,0.00088265
SEG-059,2025-11-21,22,2025-12-13,0.99907519,0.00092481
SEG-059,2025-11-21,23,2025-12-14,0.999033,0.000967
SEG-059,2025-11-21,24,2025-12-15,0.99899081,0.00100919
SEG-059,2025-11-21,25,2025-12-16,0.99894861,0.00105139
SEG-059,2025-11-21,26,2025-12-17,0.99890639,0.00109361
SEG-059,2025-11-21,27,2025-12-18,0.99886416,0.00113584
SEG-059,2025-11-21,28,2025-12-19,0.99882192,0.00117808
SEG-059,2025-11-21,29,2025-12-20,0.99877966,0.00122034
SEG-059,2025-11-21,30,2025-12-21,0.9987374,0.0012626
SEG-060,2025-11-21,1,2025-11-22,0.99970991,0.00029009
SEG-060,2025-11-21,2,2025-11-23,0.99941979,0.00058021
SEG-060,2025-11-21,3,2025-11-24,0.99912967,0.00087033
SEG-060,2025-11-21,4,2025-11-25,0.99883953,0.00116047
SEG-060,2025-11-21,5,2025-11-26,0.99854937,0.00145063
SEG-060,2025-11-21,6,2025-11-27,0.99825919,0.00174081
SEG-060,2025-11-21,7,2025-11-28,0.99796901,0.00203099
SEG-060,2025-11-21,8,2025-11-29,0.9976788,0.0023212
SEG-060,2025-11-21,9,2025-11-30,0.99738858,0.00261142
SEG-060,2025-11-21,10,2025-12-01,0.99709835,0.00290165
SEG-060,2025-11-21,11,2025-12-02,0.9968081,0.0031919
SEG-060,2025-11-21,12,2025-12-03,0.99651784,0.00348216
SEG-060,2025-11-21,13,2025-12-04,0.99622757,0.00377243
SEG-060,2025-11-21,14,2025-12-05,0.99593728,0.00406272
SEG-060,2025-11-21,15,2025-12-06,0.99564697,0.00435303
SEG-060,2025-11-21,16,2025-12-07,0.99535665,0.00464335
SEG-060,2025-11-21,17,2025-12-08,0.99506632,0.00493368
SEG-060,2025-11-21,18,2025-12-09,0.99477598,0.00522402
SEG-060,2025-11-21,19,2025-12-10,0.99448562,0.00551438
SEG-060,2025-11-21,20,2025-12-11,0.99419525,0.00580475
SEG-060,2025-11-21,21,2025-12-12,0.99390487,0.00609513
SEG-060,2025-11-21,22,2025-12-13,0.99361447,0.00638553
SEG-060,2025-11-21,23,2025-12-14,0.99332406,0.00667594
SEG-060,2025-11-21,24,2025-12-15,0.99303364,0.00696636
SEG-060,2025-11-21,25,2025-12-16,0.99274321,0.00725679
SEG-060,2025-11-21,26,2025-12-17,0.99245276,0.00754724
SEG-060,2025-11-21,27,2025-12-18,0.9921623,0.0078377
SEG-060,2025-11-21,28,2025-12-19,0.99187183,0.00812817
SEG-060,2025-11-21,29,2025-12-20,0.99158135,0.00841865
SEG-060,2025-11-21,30,2025-12-21,0.99129086,0.00870914
SEG-061,2025-11-21,1,2025-11-22,0.99959916,0.00040084
SEG-061,2025-11-21,2,2025-11-23,0.99919833,0.00080167
SEG-061,2025-11-21,3,2025-11-24,0.99879753,0.00120247
SEG-061,2025-11-21,4,2025-11-25,0.99839675,0.00160325
SEG-061,2025-11-21,5,2025-11-26,0.997996,0.002004
SEG-061,2025-11-21,6,2025-11-27,0.99759527,0.00240473
SEG-061,2025-11-21,7,2025-11-28,0.99719456,0.00280544
SEG-061,2025-11-21,8,2025-11-29,0.99679388,0.00320612
SEG-061,2025-11-21,9,2025-11-30,0.99639322,0.00360678
SEG-061,2025-11-21,10,2025-12-01,0.99599258,0.00400742
SEG-061,2025-11-21,11,2025-12-02,0.99559197,0.00440803
SEG-061,2025-11-21,12,2025-12-03,0.99519138,0.00480862
SEG-061,2025-11-21,13,2025-12-04,0.99479082,0.00520918
SEG-061,2025-11-21,14,2025-12-05,0.99439029,0.00560971
SEG-061,2025-11-21,15,2025-12-06,0.99398977,0.00601023
SEG-061,2025-11-21,16,2025-12-07,0.99358929,0.00641071
SEG-061,2025-11-21,17,2025-12-08,0.99318883,0.00681117
SEG-061,2025-11-21,18,2025-12-09,0.9927884,0.0072116
SEG-061,2025-11-21,19,2025-12-10,0.99238799,0.00761201
SEG-061,2025-11-21,20,2025-12-11,0.99198761,0.00801239
SEG-061,2025-11-21,21,2025-12-12,0.99158726,0.00841274
SEG-061,2025-11-21,22,2025-12-13,0.99118693,0.00881307
SEG-061,2025-11-21,23,2025-12-14,0.99078663,0.00921337
SEG-061,2025-11-21,24,2025-12-15,0.99038636,0.00961364
SEG-061,2025-11-21,25,2025-12-16,0.98998612,0.01001388
SEG-061,2025-11-21,26,2025-12-17,0.9895859,0.0104141
SEG-061,2025-11-21,27,2025-12-18,0.98918572,0.01081428
SEG-061,2025-11-21,28,2025-12-19,0.98878556,0.01121444
SEG-061,2025-11-21,29,2025-12-20,0.98838543,0.01161457
SEG-061,2025-11-21,30,2025-12-21,0.98798533,0.01201467
SEG-062,2025-11-21,1,2025-11-22,0.99977466,0.00022534
SEG-062,2025-11-21,2,2025-11-23,0.9995493,0.0004507
SEG-062,2025-11-21,3,2025-11-24,0.9993239,0.0006761
SEG-062,2025-11-21,4,2025-11-25,0.99909848,0.00090152
SEG-062,2025-11-21,5,2025-11-26,0.99887304,0.00112696
SEG-062,2025-11-21,6,2025-11-27,0.99864757,0.00135243
SEG-062,2025-11-21,7,2025-11-28,0.99842207,0.00157793
SEG-062,2025-11-21,8,2025-11-29,0.99819654,0.00180346
SEG-062,2025-11-21,9,2025-11-30,0.99797099,0.00202901
SEG-062,2025-11-21,10,2025-12-01,0.99774541,0.00225459
SEG-062,2025-11-21,11,2025-12-02,0.99751981,0.00248019
SEG-062,2025-11-21,12,2025-12-03,0.99729418,0.00270582
SEG-062,2025-11-21,13,2025-12-04,0.99706853,0.00293147
SEG-062,2025-11-21,14,2025-12-05,0.99684285,0.00315715
SEG-062,2025-11-21,15,2025-12-06,0.99661714,0.00338286
SEG-062,2025-11-21,16,2025-12-07,0.99639141,0.00360859
SEG-062,2025-11-21,17,2025-12-08,0.99616565,0.00383435
SEG-062,2025-11-21,18,2025-12-09,0.99593987,0.00406013
SEG-062,2025-11-21,19,2025-12-10,0.99571406,0.00428594
SEG-062,2025-11-21,20,2025-12-11,0.99548823,0.00451177
SEG-062,2025-11-21,21,2025-12-12,0.99526238,0.00473762
SEG-062,2025-11-21,22,2025-12-13,0.99503649,0.00496351
SEG-062,2025-11-21,23,2025-12-14,0.99481059,0.00518941
SEG-062,2025-11-21,24,2025-12-15,0.99458466,0.00541534
SEG-062,2025-11-21,25,2025-12-16,0.99435871,0.00564129
SEG-062,2025-11-21,26,2025-12-17,0.99413273,0.00586727
SEG-062,2025-11-21,27,2025-12-18,0.99390673,0.00609327
SEG-062,2025-11-21,28,2025-12-19,0.9936807,0.0063193
SEG-062,2025-11-21,29,2025-12-20,0.99345465,0.00654535
SEG-062,2025-11-21,30,2025-12-21,0.99322858,0.00677142
SEG-063,2025-11-21,1,2025-11-22,0.99970849,0.00029151
SEG-063,2025-11-21,2,2025-11-23,0.99941696,0.00058304
SEG-063,2025-11-21,3,2025-11-24,0.99912541,0.00087459
SEG-063,2025-11-21,4,2025-11-25,0.99883385,0.00116615
SEG-063,2025-11-21,5,2025-11-26,0.99854228,0.00145772
SEG-063,2025-11-21,6,2025-11-27,0.99825069,0.00174931
SEG-063,2025-11-21,7,2025-11-28,0.99795908,0.00204092
SEG-063,2025-11-21,8,2025-11-29,0.99766746,0.00233254
SEG-063,2025-11-21,9,2025-11-30,0.99737583,0.00262417
SEG-063,2025-11-21,10,2025-12-01,0.99708418,0.00291582
SEG-063,2025-11-21,11,2025-12-02,0.99679251,0.00320749
SEG-063,2025-11-21,12,2025-12-03,0.99650084,0.00349916
SEG-063,2025-11-21,13,2025-12-04,0.99620914,0.00379086
SEG-063,2025-11-21,14,2025-12-05,0.99591744,0.00408256
SEG-063,2025-11-21,15,2025-12-06,0.99562572,0.00437428
SEG-063,2025-11-21,16,2025-12-07,0.99533399,0.00466601
SEG-063,2025-11-21,17,2025-12-08,0.99504225,0.00495775
SEG-063,2025-11-21,18,2025-12-09,0.99475049,0.00524951
SEG-063,2025-11-21,19,2025-12-10,0.99445872,0.00554128
SEG-063,2025-11-21,20,2025-12-11,0.99416693,0.00583307
SEG-063,2025-11-21,21,2025-12-12,0.99387514,0.00612486
SEG-063,2025-11-21,22,2025-12-13,0.99358333,0.00641667
SEG-063,2025-11-21,23,2025-12-14,0.99329151,0.00670849
SEG-063,2025-11-21,24,2025-12-15,0.99299968,0.00700032
SEG-063,2025-11-21,25,2025-12-16,0.99270783,0.00729217
SEG-063,2025-11-21,26,2025-12-17,0.99241598,0.00758402
SEG-063,2025-11-21,27,2025-12-18,0.99212411,0.00787589
SEG-063,2025-11-21,28,2025-12-19,0.99183223,0.00816777
SEG-063,2025-11-21,29,2025-12-20,0.99154034,0.00845966
SEG-063,2025-11-21,30,2025-12-21,0.99124844,0.00875156
SEG-064,2025-11-21,1,2025-11-22,0.9994536,0.0005464
SEG-064,2025-11-21,2,2025-11-23,0.99890731,0.00109269
SEG-064,2025-11-21,3,2025-11-24,0.99836113,0.00163887
SEG-064,2025-11-21,4,2025-11-25,0.99781506,0.00218494
SEG-064,2025-11-21,5,2025-11-26,0.9972691,0.0027309
SEG-064,2025-11-21,6,2025-11-27,0.99672325,0.00327675
SEG-064,2025-11-21,7,2025-11-28,0.99617751,0.00382249
SEG-064,2025-11-21,8,2025-11-29,0.99563189,0.00436811
SEG-064,2025-11-21,9,2025-11-30,0.99508638,0.00491362
SEG-064,2025-11-21,10,2025-12-01,0.99454098,0.00545902
SEG-064,2025-11-21,11,2025-12-02,0.99399569,0.00600431
SEG-064,2025-11-21,12,2025-12-03,0.99345052,0.00654948
SEG-064,2025-11-21,13,2025-12-04,0.99290546,0.00709454
SEG-064,2025-11-21,14,2025-12-05,0.99236051,0.00763949
SEG-064,2025-11-21,15,2025-12-06,0.99181568,0.00818432
SEG-064,2025-11-21,16,2025-12-07,0.99127097,0.00872903
SEG-064,2025-11-21,17,2025-12-08,0.99072636,0.00927364
SEG-064,2025-11-21,18,2025-12-09,0.99018188,0.00981812
SEG-064,2025-11-21,19,2025-12-10,0.98963751,0.01036249
SEG-064,2025-11-21,20,2025-12-11,0.98909325,0.01090675
SEG-064,2025-11-21,21,2025-12-12,0.98854912,0.01145088
SEG-064,2025-11-21,22,2025-12-13,0.98800509,0.01199491
SEG-064,2025-11-21,23,2025-12-14,0.98746119,0.01253881
SEG-064,2025-11-21,24,2025-12-15,0.9869174,0.0130826
SEG-064,2025-11-21,25,2025-12-16,0.98637374,0.01362626
SEG-064,2025-11-21,26,2025-12-17,0.98583018,0.01416982
SEG-064,2025-11-21,27,2025-12-18,0.98528675,0.01471325
SEG-064,2025-11-21,28,2025-12-19,0.98474344,0.01525656
SEG-064,2025-11-21,29,2025-12-20,0.98420024,0.01579976
SEG-064,2025-11-21,30,2025-12-21,0.98365717,0.01634283
SEG-065,2025-11-21,1,2025-11-22,0.99927987,0.00072013
SEG-065,2025-11-21,2,2025-11-23,0.99856,0.00144
SEG-065,2025-11-21,3,2025-11-24,0.99784041,0.00215959
SEG-065,2025-11-21,4,2025-11-25,0.99712108,0.00287892
SEG-065,2025-11-21,5,2025-11-26,0.99640203,0.00359797
SEG-065,2025-11-21,6,2025-11-27,0.99568325,0.00431675
SEG-065,2025-11-21,7,2025-11-28,0.99496474,0.00503526
SEG-065,2025-11-21,8,2025-11-29,0.99424651,0.00575349
SEG-065,2025-11-21,9,2025-11-30,0.99352854,0.00647146
SEG-065,2025-11-21,10,2025-12-01,0.99281085,0.00718915
SEG-065,2025-11-21,11,2025-12-02,0.99209344,0.00790656
SEG-065,2025-11-21,12,2025-12-03,0.9913763,0.0086237
SEG-065,2025-11-21,13,2025-12-04,0.99065943,0.00934057
SEG-065,2025-11-21,14,2025-12-05,0.98994284,0.01005716
SEG-065,2025-11-21,15,2025-12-06,0.98922652,0.01077348
SEG-065,2025-11-21,16,2025-12-07,0.98851048,0.01148952
SEG-065,2025-11-21,17,2025-12-08,0.98779472,0.01220528
SEG-065,2025-11-21,18,2025-12-09,0.98707923,0.01292077
SEG-065,2025-11-21,19,2025-12-10,0.98636402,0.01363598
SEG-065,2025-11-21,20,2025-12-11,0.98564909,0.01435091
SEG-065,2025-11-21,21,2025-12-12,0.98493444,0.01506556
SEG-065,2025-11-21,22,2025-12-13,0.98422006,0.01577994
SEG-065,2025-11-21,23,2025-12-14,0.98350596,0.01649404
SEG-065,2025-11-21,24,2025-12-15,0.98279214,0.01720786
SEG-065,2025-11-21,25,2025-12-16,0.98207861,0.01792139
SEG-065,2025-11-21,26,2025-12-17,0.98136535,0.01863465
SEG-065,2025-11-21,27,2025-12-18,0.98065237,0.01934763
SEG-065,2025-11-21,28,2025-12-19,0.97993967,0.02006033
SEG-065,2025-11-21,29,2025-12-20,0.97922725,0.02077275
SEG-065,2025-11-21,30,2025-12-21,0.97851512,0.02148488
SEG-066,2025-11-21,1,2025-11-22,0.9994057,0.0005943
SEG-066,2025-11-21,2,2025-11-23,0.99881154,0.00118846
SEG-066,2025-11-21,3,2025-11-24,0.99821753,0.00178247
SEG-066,2025-11-21,4,2025-11-25,0.99762367,0.00237633
SEG-066,2025-11-21,5,2025-11-26,0.99702996,0.00297004
SEG-066,2025-11-21,6,2025-11-27,0.9964364,0.0035636
SEG-066,2025-11-21,7,2025-11-28,0.99584299,0.00415701
SEG-066,2025-11-21,8,2025-11-29,0.99524973,0.00475027
SEG-066,2025-11-21,9,2025-11-30,0.99465662,0.00534338
SEG-066,2025-11-21,10,2025-12-01,0.99406367,0.00593633
SEG-066,2025-11-21,11,2025-12-02,0.99347086,0.00652914
SEG-066,2025-11-21,12,2025-12-03,0.9928782,0.0071218
SEG-066,2025-11-21,13,2025-12-04,0.9922857,0.0077143
SEG-066,2025-11-21,14,2025-12-05,0.99169335,0.00830665
SEG-066,2025-11-21,15,2025-12-06,0.99110115,0.00889885
SEG-066,2025-11-21,16,2025-12-07,0.99050911,0.00949089
SEG-066,2025-11-21,17,2025-12-08,0.98991721,0.01008279
SEG-066,2025-11-21,18,2025-12-09,0.98932548,0.01067452
SEG-066,2025-11-21,19,2025-12-10,0.98873389,0.01126611
SEG-066,2025-11-21,20,2025-12-11,0.98814247,0.01185753
SEG-066,2025-11-21,21,2025-12-12,0.98755119,0.01244881
SEG-066,2025-11-21,22,2025-12-13,0.98696007,0.01303993
SEG-066,2025-11-21,23,2025-12-14,0.98636911,0.01363089
SEG-066,2025-11-21,24,2025-12-15,0.98577831,0.01422169
SEG-066,2025-11-21,25,2025-12-16,0.98518766,0.01481234
SEG-066,2025-11-21,26,2025-12-17,0.98459716,0.01540284
SEG-066,2025-11-21,27,2025-12-18,0.98400683,0.01599317
SEG-066,2025-11-21,28,2025-12-19,0.98341665,0.01658335
SEG-066,2025-11-21,29,2025-12-20,0.98282663,0.01717337
SEG-066,2025-11-21,30,2025-12-21,0.98223676,0.01776324
SEG-067,2025-11-21,1,2025-11-22,0.99980537,0.00019463
SEG-067,2025-11-21,2,2025-11-23,0.9996107,0.0003893
SEG-067,2025-11-21,3,2025-11-24,0.99941601,0.00058399
SEG-067,2025-11-21,4,2025-11-25,0.99922129,0.00077871
SEG-067,2025-11-21,5,2025-11-26,0.99902654,0.00097346
SEG-067,2025-11-21,6,2025-11-27,0.99883176,0.00116824
SEG-067,2025-11-21,7,2025-11-28,0.99863695,0.00136305
SEG-067,2025-11-21,8,2025-11-29,0.99844211,0.00155789
SEG-067,2025-11-21,9,2025-11-30,0.99824724,0.00175276
SEG-067,2025-11-21,10,2025-12-01,0.99805235,0.00194765
SEG-067,2025-11-21,11,2025-12-02,0.99785743,0.00214257
SEG-067,2025-11-21,12,2025-12-03,0.99766247,0.00233753
SEG-067,2025-11-21,13,2025-12-04,0.99746749,0.00253251
SEG-067,2025-11-21,14,2025-12-05,0.99727249,0.00272751
SEG-067,2025-11-21,15,2025-12-06,0.99707745,0.00292255
SEG-067,2025-11-21,16,2025-12-07,0.99688239,0.00311761
SEG-067,2025-11-21,17,2025-12-08,0.9966873,0.0033127
SEG-067,2025-11-21,18,2025-12-09,0.99649218,0.00350782
SEG-067,2025-11-21,19,2025-12-10,0.99629703,0.00370297
SEG-067,2025-11-21,20,2025-12-11,0.99610186,0.00389814
SEG-067,2025-11-21,21,2025-12-12,0.99590665,0.00409335
SEG-067,2025-11-21,22,2025-12-13,0.99571142,0.00428858
SEG-067,2025-11-21,23,2025-12-14,0.99551617,0.00448383
SEG-067,2025-11-21,24,2025-12-15,0.99532088,0.00467912
SEG-067,2025-11-21,25,2025-12-16,0.99512557,0.00487443
SEG-067,2025-11-21,26,2025-12-17,0.99493024,0.00506976
SEG-067,2025-11-21,27,2025-12-18,0.99473487,0.00526513
SEG-067,2025-11-21,28,2025-12-19,0.99453948,0.00546052
SEG-067,2025-11-21,29,2025-12-20,0.99434406,0.00565594
SEG-067,2025-11-21,30,2025-12-21,0.99414862,0.00585138
SEG-068,2025-11-21,1,2025-11-22,0.99977754,0.00022246
SEG-068,2025-11-21,2,2025-11-23,0.99955505,0.00044495
SEG-068,2025-11-21,3,2025-11-24,0.99933253,0.00066747
SEG-068,2025-11-21,4,2025-11-25,0.99910999,0.00089001
SEG-068,2025-11-21,5,2025-11-26,0.99888742,0.00111258
SEG-068,2025-11-21,6,2025-11-27,0.99866482,0.00133518
SEG-068,2025-11-21,7,2025-11-28,0.9984422,0.0015578
SEG-068,2025-11-21,8,2025-11-29,0.99821955,0.00178045
SEG-068,2025-11-21,9,2025-11-30,0.99799687,0.00200313
SEG-068,2025-11-21,10,2025-12-01,0.99777417,0.00222583
SEG-068,2025-11-21,11,2025-12-02,0.99755144,0.00244856
SEG-068,2025-11-21,12,2025-12-03,0.99732868,0.00267132
SEG-068,2025-11-21,13,2025-12-04,0.9971059,0.0028941
SEG-068,2025-11-21,14,2025-12-05,0.99688309,0.00311691
SEG-068,2025-11-21,15,2025-12-06,0.99666026,0.00333974
SEG-068,2025-11-21,16,2025-12-07,0.9964374,0.0035626
SEG-068,2025-11-21,17,2025-12-08,0.99621452,0.00378548
SEG-068,2025-11-21,18,2025-12-09,0.99599161,0.00400839
SEG-068,2025-11-21,19,2025-12-10,0.99576867,0.00423133
SEG-068,2025-11-21,20,2025-12-11,0.99554571,0.00445429
SEG-068,2025-11-21,21,2025-12-12,0.99532272,0.00467728
SEG-068,2025-11-21,22,2025-12-13,0.99509971,0.00490029
SEG-068,2025-11-21,23,2025-12-14,0.99487668,0.00512332
SEG-068,2025-11-21,24,2025-12-15,0.99465362,0.00534638
SEG-068,2025-11-21,25,2025-12-16,0.99443053,0.00556947
SEG-068,2025-11-21,26,2025-12-17,0.99420742,0.00579258
SEG-068,2025-11-21,27,2025-12-18,0.99398429,0.00601571
SEG-068,2025-11-21,28,2025-12-19,0.99376113,0.00623887
SEG-068,2025-11-21,29,2025-12-20,0.99353795,0.00646205
SEG-068,2025-11-21,30,2025-12-21,0.99331475,0.00668525
SEG-069,2025-11-21,1,2025-11-22,0.99992589,7.411e-05
SEG-069,2025-11-21,2,2025-11-23,0.99985175,0.00014825
SEG-069,2025-11-21,3,2025-11-24,0.9997776,0.0002224
SEG-069,2025-11-21,4,2025-11-25,0.99970342,0.00029658
SEG-069,2025-11-21,5,2025-11-26,0.99962923,0.00037077
SEG-069,2025-11-21,6,2025-11-27,0.99955501,0.00044499
SEG-069,2025-11-21,7,2025-11-28,0.99948078,0.00051922
SEG-069,2025-11-21,8,2025-11-29,0.99940652,0.00059348
SEG-069,2025-11-21,9,2025-11-30,0.99933225,0.00066775
SEG-069,2025-11-21,10,2025-12-01,0.99925795,0.00074205
SEG-069,2025-11-21,11,2025-12-02,0.99918364,0.00081636
