segment_id,month,division,asset_type,age_years,freight_density_class,monsoon_exposure,grade3_defects_previous_90d,defect_count_month,failure_event,right_censored,monsoon_month
SEG-053,2024-10-27,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-11-26,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2024-12-26,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2025-01-25,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2025-02-24,Chennai,Track,49.8,Medium,High,0,1,0,1,0
SEG-053,2025-03-26,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2025-04-25,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2025-05-25,Chennai,Track,49.8,Medium,High,0,2,0,1,0
SEG-053,2025-06-24,Chennai,Track,49.8,Medium,High,0,1,0,1,1
SEG-053,2025-07-24,Chennai,Track,49.8,Medium,High,0,0,0,1,1
SEG-053,2025-08-23,Chennai,Track,49.8,Medium,High,0,0,0,1,1
SEG-053,2025-09-22,Chennai,Track,49.8,Medium,High,0,0,0,1,1
SEG-053,2025-10-22,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-053,2025-11-21,Chennai,Track,49.8,Medium,High,0,0,0,1,0
SEG-054,2024-01-01,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-01-31,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-03-01,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-03-31,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-04-30,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-05-30,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-06-29,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2024-07-29,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2024-08-28,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2024-09-27,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2024-10-27,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-11-26,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2024-12-26,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-01-25,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-02-24,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-03-26,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-04-25,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-05-25,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-06-24,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2025-07-24,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2025-08-23,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2025-09-22,Chennai,Track,19.4,Medium,Medium,0,0,0,1,1
SEG-054,2025-10-22,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-054,2025-11-21,Chennai,Track,19.4,Medium,Medium,0,0,0,1,0
SEG-055,2024-01-01,Chennai,Traction/OHE,42.2,High,High,0,0,0,1,0
SEG-055,2024-01-31,Chennai,Traction/OHE,42.2,High,High,0,0,0,1,0
SEG-055,2024-03-01,Chennai,Traction/OHE,42.2,High,High,0,0,1,1,0
SEG-055,2024-03-31,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,0
SEG-055,2024-04-30,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,0
SEG-055,2024-05-30,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,0
SEG-055,2024-06-29,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,1
SEG-055,2024-07-29,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,1
SEG-055,2024-08-28,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,1
SEG-055,2024-09-27,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,1
SEG-055,2024-10-27,Chennai,Traction/OHE,42.2,High,High,0,1,0,0,0
SEG-055,2024-11-26,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,0
SEG-055,2024-12-26,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,0
SEG-055,2025-01-25,Chennai,Traction/OHE,42.2,High,High,0,2,0,0,0
SEG-055,2025-02-24,Chennai,Traction/OHE,42.2,High,High,0,1,0,0,0
SEG-055,2025-03-26,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,0
SEG-055,2025-04-25,Chennai,Traction/OHE,42.2,High,High,0,2,0,0,0
SEG-055,2025-05-25,Chennai,Traction/OHE,42.2,High,High,1,0,0,0,0
SEG-055,2025-06-24,Chennai,Traction/OHE,42.2,High,High,1,0,0,0,1
SEG-055,2025-07-24,Chennai,Traction/OHE,42.2,High,High,1,0,0,0,1
SEG-055,2025-08-23,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,1
SEG-055,2025-09-22,Chennai,Traction/OHE,42.2,High,High,0,0,0,0,1
SEG-055,2025-10-22,Chennai,Traction/OHE,42.2,High,High,0,2,0,0,0
SEG-055,2025-11-21,Chennai,Traction/OHE,42.2,High,High,1,1,0,0,0
SEG-056,2024-01-01,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-01-31,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-03-01,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-03-31,Renigunta,Traction/OHE,34.4,Low,High,0,1,0,1,0
SEG-056,2024-04-30,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-05-30,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-06-29,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2024-07-29,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2024-08-28,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2024-09-27,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2024-10-27,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-11-26,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2024-12-26,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2025-01-25,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2025-02-24,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2025-03-26,Renigunta,Traction/OHE,34.4,Low,High,0,1,0,1,0
SEG-056,2025-04-25,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2025-05-25,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2025-06-24,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2025-07-24,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2025-08-23,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2025-09-22,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,1
SEG-056,2025-10-22,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-056,2025-11-21,Renigunta,Traction/OHE,34.4,Low,High,0,0,0,1,0
SEG-057,2024-01-01,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-01-31,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-03-01,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-03-31,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-04-30,Renigunta,Track,9.3,High,High,0,1,0,1,0
SEG-057,2024-05-30,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-06-29,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2024-07-29,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2024-08-28,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2024-09-27,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2024-10-27,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-11-26,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2024-12-26,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-01-25,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-02-24,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-03-26,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-04-25,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-05-25,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-06-24,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2025-07-24,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2025-08-23,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2025-09-22,Renigunta,Track,9.3,High,High,0,0,0,1,1
SEG-057,2025-10-22,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-057,2025-11-21,Renigunta,Track,9.3,High,High,0,0,0,1,0
SEG-058,2024-01-01,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-01-31,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-03-01,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-03-31,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-04-30,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-05-30,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-06-29,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2024-07-29,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2024-08-28,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2024-09-27,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2024-10-27,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-11-26,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2024-12-26,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2025-01-25,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2025-02-24,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2025-03-26,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2025-04-25,Renigunta,Track,16.2,High,Low,0,1,0,1,0
SEG-058,2025-05-25,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2025-06-24,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2025-07-24,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2025-08-23,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2025-09-22,Renigunta,Track,16.2,High,Low,0,0,0,1,1
SEG-058,2025-10-22,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-058,2025-11-21,Renigunta,Track,16.2,High,Low,0,0,0,1,0
SEG-059,2024-01-01,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-01-31,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-03-01,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-03-31,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-04-30,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-05-30,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-06-29,Renigunta,S&T,15.4,Low,Low,0,0,0,1,1
SEG-059,2024-07-29,Renigunta,S&T,15.4,Low,Low,0,0,0,1,1
SEG-059,2024-08-28,Renigunta,S&T,15.4,Low,Low,0,0,0,1,1
SEG-059,2024-09-27,Renigunta,S&T,15.4,Low,Low,0,0,0,1,1
SEG-059,2024-10-27,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-11-26,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2024-12-26,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2025-01-25,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2025-02-24,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2025-03-26,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2025-04-25,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2025-05-25,Renigunta,S&T,15.4,Low,Low,0,0,0,1,0
SEG-059,2025-06-24,Renigunta,S&T,15.4,Low,Low,0,0,1,1,1
SEG-059,2025-07-24,Renigunta,S&T,15.4,Low,Low,0,0,0,0,1
SEG-059,2025-08-23,Renigunta,S&T,15.4,Low,Low,0,0,0,0,1
SEG-059,2025-09-22,Renigunta,S&T,15.4,Low,Low,0,0,0,0,1
SEG-059,2025-10-22,Renigunta,S&T,15.4,Low,Low,0,0,0,0,0
SEG-059,2025-11-21,Renigunta,S&T,15.4,Low,Low,0,0,0,0,0
SEG-060,2024-01-01,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-01-31,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-03-01,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-03-31,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-04-30,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-05-30,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-06-29,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2024-07-29,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2024-08-28,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2024-09-27,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2024-10-27,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2024-11-26,Guntakal,Track,42.0,Low,Medium,0,1,0,1,0
SEG-060,2024-12-26,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-01-25,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-02-24,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-03-26,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-04-25,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-05-25,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-06-24,Guntakal,Track,42.0,Low,Medium,0,1,0,1,1
SEG-060,2025-07-24,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2025-08-23,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2025-09-22,Guntakal,Track,42.0,Low,Medium,0,0,0,1,1
SEG-060,2025-10-22,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-060,2025-11-21,Guntakal,Track,42.0,Low,Medium,0,0,0,1,0
SEG-061,2024-01-01,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-01-31,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-03-01,Guntakal,Traction/OHE,15.3,High,High,0,1,0,1,0
SEG-061,2024-03-31,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-04-30,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-05-30,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-06-29,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2024-07-29,Guntakal,Traction/OHE,15.3,High,High,0,1,0,1,1
SEG-061,2024-08-28,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2024-09-27,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2024-10-27,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-11-26,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2024-12-26,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2025-01-25,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2025-02-24,Guntakal,Traction/OHE,15.3,High,High,0,1,0,1,0
SEG-061,2025-03-26,Guntakal,Traction/OHE,15.3,High,High,1,0,0,1,0
SEG-061,2025-04-25,Guntakal,Traction/OHE,15.3,High,High,1,0,0,1,0
SEG-061,2025-05-25,Guntakal,Traction/OHE,15.3,High,High,1,0,0,1,0
SEG-061,2025-06-24,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2025-07-24,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2025-08-23,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2025-09-22,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,1
SEG-061,2025-10-22,Guntakal,Traction/OHE,15.3,High,High,0,0,0,1,0
SEG-061,2025-11-21,Guntakal,Traction/OHE,15.3,High,High,0,1,0,1,0
SEG-062,2024-01-01,Guntakal,Track,3.5,Low,High,0,1,0,1,0
SEG-062,2024-01-31,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2024-03-01,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2024-03-31,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2024-04-30,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2024-05-30,Guntakal,Track,3.5,Low,High,0,1,0,1,0
SEG-062,2024-06-29,Guntakal,Track,3.5,Low,High,0,0,0,1,1
SEG-062,2024-07-29,Guntakal,Track,3.5,Low,High,0,0,0,1,1
SEG-062,2024-08-28,Guntakal,Track,3.5,Low,High,0,0,0,1,1
SEG-062,2024-09-27,Guntakal,Track,3.5,Low,High,0,0,0,1,1
SEG-062,2024-10-27,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2024-11-26,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2024-12-26,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2025-01-25,Guntakal,Track,3.5,Low,High,0,0,0,1,0
SEG-062,2025-02-24,Guntakal,Track,3.5,Low,High,0,0,1,1,0
SEG-062,2025-03-26,Guntakal,Track,3.5,Low,High,0,0,0,0,0
SEG-062,2025-04-25,Guntakal,Track,3.5,Low,High,0,0,0,0,0
SEG-062,2025-05-25,Guntakal,Track,3.5,Low,High,0,0,0,0,0
SEG-062,2025-06-24,Guntakal,Track,3.5,Low,High,0,0,0,0,1
SEG-062,2025-07-24,Guntakal,Track,3.5,Low,High,0,0,0,0,1
SEG-062,2025-08-23,Guntakal,Track,3.5,Low,High,0,0,0,0,1
SEG-062,2025-09-22,Guntakal,Track,3.5,Low,High,0,0,0,0,1
SEG-062,2025-10-22,Guntakal,Track,3.5,Low,High,0,0,0,0,0
SEG-062,2025-11-21,Guntakal,Track,3.5,Low,High,0,0,0,0,0
SEG-063,2024-01-01,Guntakal,Track,30.4,Low,Low,0,0,0,1,0
SEG-063,2024-01-31,Guntakal,Track,30.4,Low,Low,0,0,0,1,0
SEG-063,2024-03-01,Guntakal,Track,30.4,Low,Low,0,0,0,1,0
SEG-063,2024-03-31,Guntakal,Track,30.4,Low,Low,0,0,0,1,0
SEG-063,2024-04-30,Guntakal,Track,30.4,Low,Low,0,1,0,1,0
SEG-063,2024-05-30,Guntakal,Track,30.4,Low,Low,0,0,0,1,0
SEG-063,2024-06-29,Guntakal,Track,30.4,Low,Low,0,0,0,1,1
SEG-063,2024-07-29,Guntakal,Track,30.4,Low,Low,0,0,0,1,1
SEG-063,2024-08-28,Guntakal,Track,30.4,Low,Low,0,0,0,1,1
SEG-063,2024-09-27,Guntakal,Track,30.4,Low,Low,0,0,0,1,1
SEG-063,2024-10-27,Guntakal,Track,30.4,Low,Low,0,0,0,1,0
SEG-063,2024-11-26,Guntakal,Track,30.4,Low,Low,0,0,1,1,0
SEG-063,2024-12-26,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-063,2025-01-25,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-063,2025-02-24,Guntakal,Track,30.4,Low,Low,0,1,0,0,0
SEG-063,2025-03-26,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-063,2025-04-25,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-063,2025-05-25,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-063,2025-06-24,Guntakal,Track,30.4,Low,Low,0,0,0,0,1
SEG-063,2025-07-24,Guntakal,Track,30.4,Low,Low,0,0,0,0,1
SEG-063,2025-08-23,Guntakal,Track,30.4,Low,Low,0,0,0,0,1
SEG-063,2025-09-22,Guntakal,Track,30.4,Low,Low,0,0,0,0,1
SEG-063,2025-10-22,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-063,2025-11-21,Guntakal,Track,30.4,Low,Low,0,0,0,0,0
SEG-064,2024-01-01,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-01-31,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-03-01,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-03-31,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-04-30,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-05-30,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-06-29,Solapur,Track,45.3,High,Low,0,0,0,1,1
SEG-064,2024-07-29,Solapur,Track,45.3,High,Low,0,0,0,1,1
SEG-064,2024-08-28,Solapur,Track,45.3,High,Low,0,1,0,1,1
SEG-064,2024-09-27,Solapur,Track,45.3,High,Low,0,0,0,1,1
SEG-064,2024-10-27,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-11-26,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2024-12-26,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2025-01-25,Solapur,Track,45.3,High,Low,0,1,0,1,0
SEG-064,2025-02-24,Solapur,Track,45.3,High,Low,0,0,0,1,0
SEG-064,2025-03-26,Solapur,Track,45.3,High,Low,0,0,1,1,0
SEG-064,2025-04-25,Solapur,Track,45.3,High,Low,0,0,0,0,0
SEG-064,2025-05-25,Solapur,Track,45.3,High,Low,0,0,0,0,0
SEG-064,2025-06-24,Solapur,Track,45.3,High,Low,0,0,0,0,1
SEG-064,2025-07-24,Solapur,Track,45.3,High,Low,0,0,0,0,1
SEG-064,2025-08-23,Solapur,Track,45.3,High,Low,0,0,0,0,1
SEG-064,2025-09-22,Solapur,Track,45.3,High,Low,0,0,0,0,1
SEG-064,2025-10-22,Solapur,Track,45.3,High,Low,0,0,0,0,0
SEG-064,2025-11-21,Solapur,Track,45.3,High,Low,0,0,0,0,0
SEG-065,2024-01-01,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,0
SEG-065,2024-01-31,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,0
SEG-065,2024-03-01,Solapur,Traction/OHE,7.8,High,High,0,1,0,1,0
SEG-065,2024-03-31,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,0
SEG-065,2024-04-30,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,0
SEG-065,2024-05-30,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,0
SEG-065,2024-06-29,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,1
SEG-065,2024-07-29,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,1
SEG-065,2024-08-28,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,1
SEG-065,2024-09-27,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,1
SEG-065,2024-10-27,Solapur,Traction/OHE,7.8,High,High,0,0,0,1,0
SEG-065,2024-11-26,Solapur,Traction/OHE,7.8,High,High,0,1,0,1,0
SEG-065,2024-12-26,Solapur,Traction/OHE,7.8,High,High,1,0,1,1,0
SEG-065,2025-01-25,Solapur,Traction/OHE,7.8,High,High,1,0,0,0,0
SEG-065,2025-02-24,Solapur,Traction/OHE,7.8,High,High,1,0,0,0,0
SEG-065,2025-03-26,Solapur,Traction/OHE,7.8,High,High,0,1,0,0,0
SEG-065,2025-04-25,Solapur,Traction/OHE,7.8,High,High,1,0,0,0,0
SEG-065,2025-05-25,Solapur,Traction/OHE,7.8,High,High,1,0,0,0,0
SEG-065,2025-06-24,Solapur,Traction/OHE,7.8,High,High,1,0,0,0,1
SEG-065,2025-07-24,Solapur,Traction/OHE,7.8,High,High,0,0,0,0,1
SEG-065,2025-08-23,Solapur,Traction/OHE,7.8,High,High,0,0,0,0,1
SEG-065,2025-09-22,Solapur,Traction/OHE,7.8,High,High,0,0,0,0,1
SEG-065,2025-10-22,Solapur,Traction/OHE,7.8,High,High,0,0,0,0,0
SEG-065,2025-11-21,Solapur,Traction/OHE,7.8,High,High,0,1,0,0,0
SEG-066,2024-01-01,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2024-01-31,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2024-03-01,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2024-03-31,Solapur,Track,46.7,Low,Medium,0,1,0,1,0
SEG-066,2024-04-30,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2024-05-30,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2024-06-29,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2024-07-29,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2024-08-28,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2024-09-27,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2024-10-27,Solapur,Track,46.7,Low,Medium,0,1,0,1,0
SEG-066,2024-11-26,Solapur,Track,46.7,Low,Medium,1,0,0,1,0
SEG-066,2024-12-26,Solapur,Track,46.7,Low,Medium,1,0,0,1,0
SEG-066,2025-01-25,Solapur,Track,46.7,Low,Medium,1,1,0,1,0
SEG-066,2025-02-24,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2025-03-26,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2025-04-25,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2025-05-25,Solapur,Track,46.7,Low,Medium,0,0,0,1,0
SEG-066,2025-06-24,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2025-07-24,Solapur,Track,46.7,Low,Medium,0,1,0,1,1
SEG-066,2025-08-23,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2025-09-22,Solapur,Track,46.7,Low,Medium,0,0,0,1,1
SEG-066,2025-10-22,Solapur,Track,46.7,Low,Medium,0,0,1,1,0
SEG-066,2025-11-21,Solapur,Track,46.7,Low,Medium,0,0,0,0,0
SEG-067,2024-01-01,Solapur,S&T,46.5,Low,Medium,0,0,0,1,0
