task_id,segment_id,department,min_duration_hrs,preferred_window,claimed_criticality,defect_count,avg_severity,max_severity,failure_probability_30d,risk_score,risk_normalized,evidence_score,claim_ratio,inflated_claim,claim_status,claimed_priority,auction_score,priority_score,auction_rank,segment_group,normalized_window
TASK-00243,SEG-020,Engineering,7.84,07:00-11:00,1,1.0,0.0,0.0,0.004031539,0.4031539,0.004031539,0.0024189233999999996,0.2,False,SUPPORTED,0.2,0.06225766184,6.23,499,0,07:00-11:00
TASK-00147,SEG-012,Electrical,3.78,07:00-11:00,1,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.2,False,SUPPORTED,0.2,0.061499099728,6.15,501,0,07:00-11:00
TASK-00138,SEG-012,Electrical,4.19,07:00-11:00,1,0.0,0.0,0.0,0.0026769638,0.26769638,0.0026769638,0.00160617828,0.2,False,SUPPORTED,0.2,0.061499099728,6.15,500,0,07:00-11:00
TASK-00217,SEG-018,Electrical,2.3,07:00-11:00,1,0.0,0.0,0.0,0.0021221638,0.21221638,0.0021221638,0.00127329828,0.2,False,SUPPORTED,0.2,0.061188411728,6.12,502,0,07:00-11:00
TASK-00218,SEG-018,Electrical,6.77,07:00-11:00,1,0.0,0.0,0.0,0.0021221638,0.21221638,0.0021221638,0.00127329828,0.2,False,SUPPORTED,0.2,0.061188411728,6.12,503,0,07:00-11:00
TASK-00357,SEG-030,Electrical,5.14,07:00-11:00,1,0.0,0.0,0.0,0.0018312335,0.18312335,0.0018312335,0.0010987401,0.2,False,SUPPORTED,0.2,0.06102549076,6.1,504,0,07:00-11:00
TASK-00410,SEG-034,S&T,4.86,07:00-11:00,1,0.0,0.0,0.0,0.0017865896,0.17865896,0.0017865896,0.00107195376,0.2,False,SUPPORTED,0.2,0.061000490176,6.1,507,0,07:00-11:00
TASK-00408,SEG-034,S&T,4.45,07:00-11:00,1,0.0,0.0,0.0,0.0017865896,0.17865896,0.0017865896,0.00107195376,0.2,False,SUPPORTED,0.2,0.061000490176,6.1,506,0,07:00-11:00
TASK-00359,SEG-030,Electrical,5.35,07:00-11:00,1,0.0,0.0,0.0,0.0018312335,0.18312335,0.0018312335,0.0010987401,0.2,False,SUPPORTED,0.2,0.06102549076,6.1,505,0,07:00-11:00
TASK-00398,SEG-033,S&T,5.1,07:00-11:00,1,0.0,0.0,0.0,0.0013402104,0.13402104,0.0013402104,0.00080412624,0.2,False,SUPPORTED,0.2,0.060750517824000004,6.08,511,0,07:00-11:00
TASK-00392,SEG-033,S&T,6.01,07:00-11:00,1,0.0,0.0,0.0,0.0013402104,0.13402104,0.0013402104,0.00080412624,0.2,False,SUPPORTED,0.2,0.060750517824000004,6.08,509,0,07:00-11:00
TASK-00397,SEG-033,S&T,7.76,07:00-11:00,1,0.0,0.0,0.0,0.0013402104,0.13402104,0.0013402104,0.00080412624,0.2,False,SUPPORTED,0.2,0.060750517824000004,6.08,510,0,07:00-11:00
TASK-00390,SEG-033,S&T,5.76,07:00-11:00,1,0.0,0.0,0.0,0.0013402104,0.13402104,0.0013402104,0.00080412624,0.2,False,SUPPORTED,0.2,0.060750517824000004,6.08,508,0,07:00-11:00
TASK-00369,SEG-031,Engineering,1.7,07:00-11:00,1,1.0,0.0,0.0,0.0010365844,0.10365844,0.0010365844,0.00062195064,0.2,False,SUPPORTED,0.2,0.060580487264000005,6.06,519,0,07:00-11:00
TASK-00365,SEG-031,Engineering,2.4,07:00-11:00,1,1.0,0.0,0.0,0.0010365844,0.10365844,0.0010365844,0.00062195064,0.2,False,SUPPORTED,0.2,0.060580487264000005,6.06,518,0,07:00-11:00
TASK-00104,SEG-009,S&T,3.44,07:00-11:00,1,1.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.2,False,SUPPORTED,0.2,0.06063853264875,6.06,514,0,07:00-11:00
TASK-00418,SEG-035,Electrical,1.95,07:00-11:00,1,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.2,False,SUPPORTED,0.2,0.060550479888,6.06,524,0,07:00-11:00
TASK-00376,SEG-031,Engineering,5.21,07:00-11:00,1,1.0,0.0,0.0,0.0010365844,0.10365844,0.0010365844,0.00062195064,0.2,False,SUPPORTED,0.2,0.060580487264000005,6.06,520,0,07:00-11:00
TASK-00350,SEG-029,Electrical,1.57,07:00-11:00,1,0.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.2,False,SUPPORTED,0.2,0.06063853264875,6.06,516,0,07:00-11:00
TASK-00411,SEG-035,Electrical,3.68,07:00-11:00,1,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.2,False,SUPPORTED,0.2,0.060550479888,6.06,521,0,07:00-11:00
TASK-00414,SEG-035,Electrical,1.52,07:00-11:00,1,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.2,False,SUPPORTED,0.2,0.060550479888,6.06,522,0,07:00-11:00
TASK-00415,SEG-035,Electrical,2.66,07:00-11:00,1,0.0,0.0,0.0,0.0009829998,0.09829998,0.0009829997999999999,0.00058979988,0.2,False,SUPPORTED,0.2,0.060550479888,6.06,523,0,07:00-11:00
TASK-00352,SEG-029,Electrical,7.99,07:00-11:00,1,0.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.2,False,SUPPORTED,0.2,0.06063853264875,6.06,517,0,07:00-11:00
TASK-00349,SEG-029,Electrical,7.89,07:00-11:00,1,0.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.2,False,SUPPORTED,0.2,0.06063853264875,6.06,515,0,07:00-11:00
TASK-00102,SEG-009,S&T,2.43,07:00-11:00,1,1.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.2,False,SUPPORTED,0.2,0.06063853264875,6.06,513,0,07:00-11:00
TASK-00100,SEG-009,S&T,4.3,07:00-11:00,1,1.0,0.0,0.0,0.0011402369,0.114023685,0.00114023685,0.0006841421249999999,0.2,False,SUPPORTED,0.2,0.06063853264875,6.06,512,0,07:00-11:00
TASK-00074,SEG-007,Engineering,3.13,07:00-11:00,1,2.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.2,False,SUPPORTED,0.2,0.0605364942576,6.05,526,0,07:00-11:00
TASK-00544,SEG-046,S&T,2.23,07:00-11:00,1,0.0,0.0,0.0,0.0009598136,0.09598136,0.0009598136,0.00057588816,0.2,False,SUPPORTED,0.2,0.060537495616,6.05,539,0,07:00-11:00
TASK-00117,SEG-010,S&T,5.89,07:00-11:00,1,0.0,0.0,0.0,0.00092047453,0.09204745,0.0009204745000000001,0.000552284709,0.2,False,SUPPORTED,0.2,0.06051546572765,6.05,528,0,07:00-11:00
TASK-00083,SEG-007,Engineering,5.08,07:00-11:00,1,2.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.2,False,SUPPORTED,0.2,0.0605364942576,6.05,527,0,07:00-11:00
TASK-00478,SEG-040,S&T,5.21,07:00-11:00,1,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.2,False,SUPPORTED,0.2,0.060499477384,6.05,535,0,07:00-11:00
TASK-00198,SEG-017,Electrical,7.18,07:00-11:00,1,0.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.2,False,SUPPORTED,0.2,0.0605364942576,6.05,533,0,07:00-11:00
TASK-00501,SEG-042,Electrical,7.32,07:00-11:00,1,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.2,False,SUPPORTED,0.2,0.060499477384,6.05,538,0,07:00-11:00
TASK-00187,SEG-016,S&T,2.05,07:00-11:00,1,0.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.2,False,SUPPORTED,0.2,0.060499477384,6.05,531,0,07:00-11:00
TASK-00469,SEG-040,S&T,3.33,07:00-11:00,1,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.2,False,SUPPORTED,0.2,0.060499477384,6.05,534,0,07:00-11:00
TASK-00480,SEG-040,S&T,2.32,07:00-11:00,1,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.2,False,SUPPORTED,0.2,0.060499477384,6.05,536,0,07:00-11:00
TASK-00196,SEG-017,Electrical,4.29,07:00-11:00,1,0.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.2,False,SUPPORTED,0.2,0.0605364942576,6.05,532,0,07:00-11:00
TASK-00497,SEG-042,Electrical,1.68,07:00-11:00,1,1.0,0.0,0.0,0.0008919239,0.08919239,0.0008919239,0.00053515434,0.2,False,SUPPORTED,0.2,0.060499477384,6.05,537,0,07:00-11:00
TASK-00120,SEG-010,S&T,2.13,07:00-11:00,1,0.0,0.0,0.0,0.00092047453,0.09204745,0.0009204745000000001,0.000552284709,0.2,False,SUPPORTED,0.2,0.06051546572765,6.05,530,0,07:00-11:00
TASK-00118,SEG-010,S&T,2.94,07:00-11:00,1,0.0,0.0,0.0,0.00092047453,0.09204745,0.0009204745000000001,0.000552284709,0.2,False,SUPPORTED,0.2,0.06051546572765,6.05,529,0,07:00-11:00
TASK-00546,SEG-046,S&T,7.18,07:00-11:00,1,0.0,0.0,0.0,0.0009598136,0.09598136,0.0009598136,0.00057588816,0.2,False,SUPPORTED,0.2,0.060537495616,6.05,540,0,07:00-11:00
TASK-00072,SEG-007,Engineering,7.49,07:00-11:00,1,2.0,0.0,0.0,0.00095802546,0.095802546,0.00095802546,0.000574815276,0.2,False,SUPPORTED,0.2,0.0605364942576,6.05,525,0,07:00-11:00
TASK-00279,SEG-024,Electrical,7.37,07:00-11:00,1,2.0,0.0,0.0,0.00074899197,0.0748992,0.000748992,0.000449395191,0.2,False,SUPPORTED,0.2,0.060419435512349996,6.04,543,0,07:00-11:00
TASK-00280,SEG-024,Electrical,5.92,07:00-11:00,1,2.0,0.0,0.0,0.00074899197,0.0748992,0.000748992,0.000449395191,0.2,False,SUPPORTED,0.2,0.060419435512349996,6.04,544,0,07:00-11:00
TASK-00580,SEG-048,Electrical,7.54,07:00-11:00,1,2.0,0.0,0.0,0.0007775426,0.07775426,0.0007775426000000001,0.00046652556,0.2,False,SUPPORTED,0.2,0.060435423855999995,6.04,548,0,07:00-11:00
TASK-00287,SEG-024,Electrical,2.66,07:00-11:00,1,2.0,0.0,0.0,0.00074899197,0.0748992,0.000748992,0.000449395191,0.2,False,SUPPORTED,0.2,0.060419435512349996,6.04,545,0,07:00-11:00
TASK-00150,SEG-013,Engineering,2.52,07:00-11:00,1,0.0,0.0,0.0,0.0007721782,0.07721782,0.0007721782000000001,0.00046330692,0.2,False,SUPPORTED,0.2,0.060432419791999994,6.04,541,0,07:00-11:00
TASK-00157,SEG-013,Engineering,5.24,07:00-11:00,1,0.0,0.0,0.0,0.0007721782,0.07721782,0.0007721782000000001,0.00046330692,0.2,False,SUPPORTED,0.2,0.060432419791999994,6.04,542,0,07:00-11:00
TASK-00581,SEG-048,Electrical,6.63,07:00-11:00,1,2.0,0.0,0.0,0.0007775426,0.07775426,0.0007775426000000001,0.00046652556,0.2,False,SUPPORTED,0.2,0.060435423855999995,6.04,549,0,07:00-11:00
TASK-00574,SEG-048,Electrical,1.81,07:00-11:00,1,2.0,0.0,0.0,0.0007775426,0.07775426,0.0007775426000000001,0.00046652556,0.2,False,SUPPORTED,0.2,0.060435423855999995,6.04,546,0,07:00-11:00
TASK-00575,SEG-048,Electrical,1.85,07:00-11:00,1,2.0,0.0,0.0,0.0007775426,0.07775426,0.0007775426000000001,0.00046652556,0.2,False,SUPPORTED,0.2,0.060435423855999995,6.04,547,0,07:00-11:00
TASK-00583,SEG-049,Engineering,2.94,07:00-11:00,1,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,582,0,07:00-11:00
TASK-00454,SEG-038,Engineering,3.93,07:00-11:00,1,3.0,0.0,0.0,0.0004594326,0.04594326,0.0004594326,0.00027565955999999997,0.2,False,SUPPORTED,0.2,0.060257282256,6.03,572,0,07:00-11:00
TASK-00439,SEG-037,Engineering,4.27,07:00-11:00,1,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,570,0,07:00-11:00
TASK-00426,SEG-036,Electrical,5.35,07:00-11:00,1,0.0,0.0,0.0,0.00048089027,0.048089027,0.00048089027,0.00028853416199999996,0.2,False,SUPPORTED,0.2,0.0602692985512,6.03,565,0,07:00-11:00
TASK-00443,SEG-037,Engineering,5.04,07:00-11:00,1,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,571,0,07:00-11:00
TASK-00429,SEG-036,Electrical,2.19,07:00-11:00,1,0.0,0.0,0.0,0.00048089027,0.048089027,0.00048089027,0.00028853416199999996,0.2,False,SUPPORTED,0.2,0.0602692985512,6.03,566,0,07:00-11:00
TASK-00431,SEG-036,Electrical,1.76,07:00-11:00,1,0.0,0.0,0.0,0.00048089027,0.048089027,0.00048089027,0.00028853416199999996,0.2,False,SUPPORTED,0.2,0.0602692985512,6.03,567,0,07:00-11:00
TASK-00322,SEG-027,S&T,7.47,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,562,0,07:00-11:00
TASK-00434,SEG-036,Electrical,2.16,07:00-11:00,1,0.0,0.0,0.0,0.00048089027,0.048089027,0.00048089027,0.00028853416199999996,0.2,False,SUPPORTED,0.2,0.0602692985512,6.03,568,0,07:00-11:00
TASK-00272,SEG-023,Electrical,3.6,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,560,0,07:00-11:00
TASK-00436,SEG-037,Engineering,1.64,07:00-11:00,1,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,569,0,07:00-11:00
TASK-00273,SEG-023,Electrical,3.46,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,561,0,07:00-11:00
TASK-00250,SEG-021,S&T,4.62,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,557,0,07:00-11:00
TASK-00584,SEG-049,Engineering,4.95,07:00-11:00,1,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,583,0,07:00-11:00
TASK-00588,SEG-049,Engineering,6.72,07:00-11:00,1,0.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,584,0,07:00-11:00
TASK-00328,SEG-027,S&T,1.69,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,563,0,07:00-11:00
TASK-00329,SEG-027,S&T,7.62,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,564,0,07:00-11:00
TASK-00251,SEG-021,S&T,6.84,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,558,0,07:00-11:00
TASK-00253,SEG-021,S&T,6.09,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,559,0,07:00-11:00
TASK-00246,SEG-021,S&T,4.05,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,556,0,07:00-11:00
TASK-00230,SEG-019,Engineering,2.03,07:00-11:00,1,1.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,555,0,07:00-11:00
TASK-00127,SEG-011,Electrical,2.9,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,550,0,07:00-11:00
TASK-00133,SEG-011,Electrical,7.77,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,551,0,07:00-11:00
TASK-00533,SEG-045,S&T,3.02,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,574,0,07:00-11:00
TASK-00532,SEG-045,S&T,3.42,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,573,0,07:00-11:00
TASK-00542,SEG-045,S&T,7.42,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,578,0,07:00-11:00
TASK-00538,SEG-045,S&T,3.82,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,576,0,07:00-11:00
TASK-00543,SEG-045,S&T,5.47,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,579,0,07:00-11:00
TASK-00536,SEG-045,S&T,7.18,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,575,0,07:00-11:00
TASK-00540,SEG-045,S&T,5.98,07:00-11:00,1,0.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,577,0,07:00-11:00
TASK-00562,SEG-047,Electrical,6.58,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,580,0,07:00-11:00
TASK-00564,SEG-047,Electrical,7.87,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,581,0,07:00-11:00
TASK-00182,SEG-015,S&T,4.17,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,553,0,07:00-11:00
TASK-00178,SEG-015,S&T,7.66,07:00-11:00,1,1.0,0.0,0.0,0.00050771236,0.050771236,0.00050771236,0.000304627416,0.2,False,SUPPORTED,0.2,0.060284318921599994,6.03,552,0,07:00-11:00
TASK-00221,SEG-019,Engineering,3.85,07:00-11:00,1,1.0,0.0,0.0,0.0005059242,0.050592422,0.00050592422,0.000303554526,0.2,False,SUPPORTED,0.2,0.0602833175581,6.03,554,0,07:00-11:00
TASK-00310,SEG-026,Engineering,6.46,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,593,0,07:00-11:00
TASK-00262,SEG-022,S&T,7.77,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,590,0,07:00-11:00
TASK-00313,SEG-026,Engineering,1.82,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,594,0,07:00-11:00
TASK-00306,SEG-026,Engineering,2.14,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,592,0,07:00-11:00
TASK-00303,SEG-026,Engineering,7.59,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,591,0,07:00-11:00
TASK-00087,SEG-008,Engineering,6.52,07:00-11:00,1,1.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,586,0,07:00-11:00
TASK-00069,SEG-006,Electrical,6.1,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,585,0,07:00-11:00
TASK-00258,SEG-022,S&T,3.39,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,588,0,07:00-11:00
TASK-00256,SEG-022,S&T,6.08,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,587,0,07:00-11:00
TASK-00259,SEG-022,S&T,3.17,07:00-11:00,1,0.0,0.0,0.0,0.00039690733,0.039690733,0.00039690733,0.00023814439799999998,0.2,False,SUPPORTED,0.2,0.0602222681048,6.02,589,0,07:00-11:00
TASK-00300,SEG-025,Engineering,3.65,07:00-11:00,1,1.0,0.0,0.0,0.00026106834,0.026106834,0.00026106834,0.000156641004,0.2,False,SUPPORTED,0.2,0.0601461982704,6.01,595,0,07:00-11:00
TASK-00522,SEG-044,Engineering,1.92,07:00-11:00,1,2.0,0.0,0.0,0.00025212765,0.025212765,0.00025212765,0.00015127659,0.2,False,SUPPORTED,0.2,0.060141191483999996,6.01,596,0,07:00-11:00
TASK-00523,SEG-044,Engineering,7.27,07:00-11:00,1,2.0,0.0,0.0,0.00025212765,0.025212765,0.00025212765,0.00015127659,0.2,False,SUPPORTED,0.2,0.060141191483999996,6.01,597,0,07:00-11:00
TASK-00528,SEG-044,Engineering,3.14,07:00-11:00,1,2.0,0.0,0.0,0.00025212765,0.025212765,0.00025212765,0.00015127659,0.2,False,SUPPORTED,0.2,0.060141191483999996,6.01,598,0,07:00-11:00
TASK-00387,SEG-032,Engineering,4.47,07:00-11:00,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,SUPPORTED,0.2,0.06,6.0,602,0,07:00-11:00
TASK-00386,SEG-032,Engineering,2.15,07:00-11:00,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,SUPPORTED,0.2,0.06,6.0,601,0,07:00-11:00
TASK-00385,SEG-032,Engineering,5.06,07:00-11:00,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,SUPPORTED,0.2,0.06,6.0,600,0,07:00-11:00
TASK-00381,SEG-032,Engineering,6.66,07:00-11:00,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,False,SUPPORTED,0.2,0.06,6.0,599,0,07:00-11:00
